The list_file_train:./annotation/DFEW_set_1_train.txt; The list_file_val:./annotation/DFEW_set_1_test.txt.********************0********************
Current learning rate: 0.01
Epoch: [0][  0/292]	Loss 2.0498 (2.0498)	Accuracy 18.750 (18.750)
Test: [60/74]	Loss 0.5496 (1.0135)	Accuracy 75.000 (63.217)
Test: [70/74]	Loss 0.9470 (1.0004)	Accuracy 65.625 (63.600)
Current Accuracy: 63.563
The best accuracy: 64.03246307373047
An epoch time: {:.1f}s195.27274632453918
********************62********************
Current learning rate: 0.001
Epoch: [62][  0/292]	Loss 0.8695 (0.8695)	Accuracy 62.500 (62.500)
Epoch: [62][ 10/292]	Loss 0.5751 (0.8000)	Accuracy 84.375 (71.023)
Epoch: [62][ 20/292]	Loss 0.9114 (0.8206)	Accuracy 75.000 (70.685)
Epoch: [62][ 30/292]	Loss 0.8160 (0.8259)	Accuracy 65.625 (69.859)
Epoch: [62][ 40/292]	Loss 0.7598 (0.8433)	Accuracy 68.750 (68.750)
Epoch: [62][ 50/292]	Loss 0.7790 (0.8373)	Accuracy 71.875 (69.669)
Epoch: [62][ 60/292]	Loss 0.9088 (0.8445)	Accuracy 71.875 (69.057)
Epoch: [62][ 70/292]	Loss 0.8793 (0.8607)	Accuracy 62.500 (68.134)
Epoch: [62][ 80/292]	Loss 0.6939 (0.8743)	Accuracy 75.000 (67.361)
Epoch: [62][ 90/292]	Loss 0.9461 (0.8831)	Accuracy 62.500 (66.827)
Epoch: [62][100/292]	Loss 0.9727 (0.8830)	Accuracy 65.625 (66.925)
Epoch: [62][110/292]	Loss 0.6427 (0.8850)	Accuracy 81.250 (66.807)
Epoch: [62][120/292]	Loss 1.0038 (0.8907)	Accuracy 71.875 (66.632)
Epoch: [62][130/292]	Loss 0.7314 (0.8870)	Accuracy 75.000 (66.961)
Epoch: [62][140/292]	Loss 0.7947 (0.8815)	Accuracy 81.250 (67.110)
Epoch: [62][150/292]	Loss 1.1736 (0.8818)	Accuracy 46.875 (66.867)
Epoch: [62][160/292]	Loss 1.0905 (0.8874)	Accuracy 53.125 (66.576)
Epoch: [62][170/292]	Loss 1.1941 (0.8927)	Accuracy 53.125 (66.484)
Epoch: [62][180/292]	Loss 0.9817 (0.8938)	Accuracy 59.375 (66.281)
Epoch: [62][190/292]	Loss 0.9126 (0.8996)	Accuracy 59.375 (66.083)
Epoch: [62][200/292]	Loss 0.9836 (0.8978)	Accuracy 65.625 (66.200)
Epoch: [62][210/292]	Loss 1.1036 (0.9028)	Accuracy 62.500 (66.069)
Epoch: [62][220/292]	Loss 1.0424 (0.9023)	Accuracy 56.250 (66.176)
Epoch: [62][230/292]	Loss 0.9210 (0.9037)	Accuracy 68.750 (66.017)
Epoch: [62][240/292]	Loss 0.9181 (0.9027)	Accuracy 62.500 (66.014)
Epoch: [62][250/292]	Loss 0.8940 (0.9014)	Accuracy 56.250 (66.111)
Epoch: [62][260/292]	Loss 0.7303 (0.8974)	Accuracy 75.000 (66.284)
Epoch: [62][270/292]	Loss 1.0058 (0.8998)	Accuracy 56.250 (66.017)
Epoch: [62][280/292]	Loss 0.7887 (0.8978)	Accuracy 59.375 (65.948)
Epoch: [62][290/292]	Loss 1.0296 (0.8991)	Accuracy 71.875 (65.958)
Test: [ 0/74]	Loss 1.0572 (1.0572)	Accuracy 65.625 (65.625)
Test: [10/74]	Loss 1.2039 (0.9361)	Accuracy 53.125 (65.625)
Test: [20/74]	Loss 1.0403 (1.0152)	Accuracy 53.125 (63.393)
Test: [30/74]	Loss 1.2382 (1.0401)	Accuracy 62.500 (62.802)
Test: [40/74]	Loss 1.0141 (1.0313)	Accuracy 75.000 (62.195)
Test: [50/74]	Loss 1.2407 (1.0498)	Accuracy 53.125 (61.458)
Test: [60/74]	Loss 0.5902 (1.0210)	Accuracy 78.125 (62.602)
Test: [70/74]	Loss 1.0793 (1.0106)	Accuracy 56.250 (63.116)
Current Accuracy: 63.093
The best accuracy: 64.03246307373047
An epoch time: {:.1f}s195.6279239654541
********************63********************
Current learning rate: 0.001
Epoch: [63][  0/292]	Loss 0.7815 (0.7815)	Accuracy 68.750 (68.750)
Epoch: [63][ 10/292]	Loss 0.6637 (0.9111)	Accuracy 78.125 (64.205)
Epoch: [63][ 20/292]	Loss 0.7647 (0.8907)	Accuracy 68.750 (66.071)
Epoch: [63][ 30/292]	Loss 0.9908 (0.9019)	Accuracy 56.250 (65.726)
Epoch: [63][ 40/292]	Loss 0.8705 (0.8977)	Accuracy 65.625 (65.854)
Epoch: [63][ 50/292]	Loss 1.0186 (0.8930)	Accuracy 62.500 (66.115)
Epoch: [63][ 60/292]	Loss 1.0216 (0.8986)	Accuracy 68.750 (65.881)
Epoch: [63][ 70/292]	Loss 1.0765 (0.8889)	Accuracy 50.000 (66.065)
Epoch: [63][ 80/292]	Loss 0.6623 (0.8793)	Accuracy 71.875 (66.628)
Epoch: [63][ 90/292]	Loss 0.9935 (0.8877)	Accuracy 59.375 (66.346)
Epoch: [63][100/292]	Loss 0.7647 (0.8874)	Accuracy 71.875 (66.368)
Epoch: [63][110/292]	Loss 1.1620 (0.8898)	Accuracy 56.250 (66.441)
Epoch: [63][120/292]	Loss 0.9084 (0.8971)	Accuracy 59.375 (66.090)
Epoch: [63][130/292]	Loss 0.7435 (0.8925)	Accuracy 75.000 (66.269)
Epoch: [63][140/292]	Loss 1.2127 (0.8974)	Accuracy 53.125 (66.068)
Epoch: [63][150/292]	Loss 0.7164 (0.8922)	Accuracy 71.875 (66.267)
Epoch: [63][160/292]	Loss 0.9793 (0.8965)	Accuracy 65.625 (66.168)
Epoch: [63][170/292]	Loss 0.8109 (0.9000)	Accuracy 78.125 (66.137)
Epoch: [63][180/292]	Loss 1.1273 (0.9018)	Accuracy 65.625 (66.074)
Epoch: [63][190/292]	Loss 1.3678 (0.9067)	Accuracy 59.375 (65.903)
Epoch: [63][200/292]	Loss 0.9278 (0.9070)	Accuracy 68.750 (65.967)
Epoch: [63][210/292]	Loss 1.0308 (0.9111)	Accuracy 59.375 (65.803)
Epoch: [63][220/292]	Loss 1.1496 (0.9125)	Accuracy 62.500 (65.795)
Epoch: [63][230/292]	Loss 1.0230 (0.9121)	Accuracy 65.625 (65.896)
Epoch: [63][240/292]	Loss 1.0049 (0.9124)	Accuracy 62.500 (65.871)
Epoch: [63][250/292]	Loss 0.8961 (0.9107)	Accuracy 62.500 (65.886)
Epoch: [63][260/292]	Loss 1.3067 (0.9110)	Accuracy 53.125 (65.864)
Epoch: [63][270/292]	Loss 0.9406 (0.9128)	Accuracy 65.625 (65.879)
Epoch: [63][280/292]	Loss 0.6198 (0.9139)	Accuracy 81.250 (65.803)
Epoch: [63][290/292]	Loss 0.6713 (0.9116)	Accuracy 78.125 (65.969)
Test: [ 0/74]	Loss 1.0428 (1.0428)	Accuracy 65.625 (65.625)
Test: [10/74]	Loss 1.2075 (0.9286)	Accuracy 43.750 (66.477)
Test: [20/74]	Loss 0.9755 (1.0030)	Accuracy 56.250 (65.030)
Test: [30/74]	Loss 1.1009 (1.0208)	Accuracy 62.500 (64.214)
Test: [40/74]	Loss 1.0370 (1.0101)	Accuracy 78.125 (63.796)
Test: [50/74]	Loss 1.2597 (1.0309)	Accuracy 53.125 (62.745)
Test: [60/74]	Loss 0.6149 (1.0066)	Accuracy 71.875 (63.473)
Test: [70/74]	Loss 1.0669 (1.0022)	Accuracy 62.500 (63.864)
Current Accuracy: 63.776
The best accuracy: 64.03246307373047
An epoch time: {:.1f}s194.65403604507446
********************64********************
Current learning rate: 0.001
Epoch: [64][  0/292]	Loss 1.0352 (1.0352)	Accuracy 56.250 (56.250)
Epoch: [64][ 10/292]	Loss 0.6690 (0.8527)	Accuracy 75.000 (68.466)
Epoch: [64][ 20/292]	Loss 0.7371 (0.8245)	Accuracy 75.000 (70.536)
Epoch: [64][ 30/292]	Loss 0.5999 (0.8422)	Accuracy 81.250 (69.355)
Epoch: [64][ 40/292]	Loss 0.8541 (0.8566)	Accuracy 68.750 (69.436)
Epoch: [64][ 50/292]	Loss 0.9429 (0.8741)	Accuracy 68.750 (69.179)
Epoch: [64][ 60/292]	Loss 0.8314 (0.8806)	Accuracy 68.750 (68.699)
Epoch: [64][ 70/292]	Loss 0.8580 (0.8761)	Accuracy 68.750 (68.090)
Epoch: [64][ 80/292]	Loss 0.7857 (0.8860)	Accuracy 65.625 (67.554)
Epoch: [64][ 90/292]	Loss 0.7770 (0.8930)	Accuracy 65.625 (67.273)
Epoch: [64][100/292]	Loss 0.8872 (0.9017)	Accuracy 65.625 (66.615)
Epoch: [64][110/292]	Loss 0.6565 (0.8948)	Accuracy 75.000 (66.836)
Epoch: [64][120/292]	Loss 0.7769 (0.9017)	Accuracy 81.250 (66.503)
Epoch: [64][130/292]	Loss 0.8239 (0.8980)	Accuracy 65.625 (66.651)
Epoch: [64][140/292]	Loss 0.8311 (0.9003)	Accuracy 68.750 (66.534)
Epoch: [64][150/292]	Loss 0.6907 (0.8954)	Accuracy 75.000 (66.805)
Epoch: [64][160/292]	Loss 0.8793 (0.8998)	Accuracy 62.500 (66.595)
Epoch: [64][170/292]	Loss 0.8392 (0.8965)	Accuracy 75.000 (66.685)
Epoch: [64][180/292]	Loss 0.7430 (0.8974)	Accuracy 68.750 (66.799)
Epoch: [64][190/292]	Loss 0.9819 (0.8984)	Accuracy 50.000 (66.721)
Epoch: [64][200/292]	Loss 0.9015 (0.8982)	Accuracy 65.625 (66.713)
Epoch: [64][210/292]	Loss 0.9128 (0.8991)	Accuracy 56.250 (66.588)
Epoch: [64][220/292]	Loss 0.8201 (0.9007)	Accuracy 78.125 (66.516)
Epoch: [64][230/292]	Loss 0.9150 (0.8988)	Accuracy 59.375 (66.410)
Epoch: [64][240/292]	Loss 0.7993 (0.8972)	Accuracy 68.750 (66.533)
Epoch: [64][250/292]	Loss 1.3687 (0.8985)	Accuracy 56.250 (66.509)
Epoch: [64][260/292]	Loss 0.6054 (0.8984)	Accuracy 75.000 (66.559)
Epoch: [64][270/292]	Loss 1.3015 (0.8983)	Accuracy 53.125 (66.444)
Epoch: [64][280/292]	Loss 1.0628 (0.8968)	Accuracy 65.625 (66.604)
Epoch: [64][290/292]	Loss 1.1145 (0.8972)	Accuracy 56.250 (66.516)
Test: [ 0/74]	Loss 1.0879 (1.0879)	Accuracy 65.625 (65.625)
Test: [10/74]	Loss 1.1823 (0.9410)	Accuracy 62.500 (66.477)
Test: [20/74]	Loss 1.0428 (1.0187)	Accuracy 59.375 (64.881)
Test: [30/74]	Loss 1.2006 (1.0451)	Accuracy 62.500 (63.911)
Test: [40/74]	Loss 1.0358 (1.0333)	Accuracy 75.000 (63.338)
Test: [50/74]	Loss 1.3026 (1.0486)	Accuracy 50.000 (62.255)
Test: [60/74]	Loss 0.5313 (1.0199)	Accuracy 81.250 (63.268)
Test: [70/74]	Loss 1.0160 (1.0110)	Accuracy 62.500 (63.600)
Current Accuracy: 63.648
The best accuracy: 64.03246307373047
An epoch time: {:.1f}s195.60612034797668
********************65********************
Current learning rate: 0.001
Epoch: [65][  0/292]	Loss 0.7555 (0.7555)	Accuracy 75.000 (75.000)
Epoch: [65][ 10/292]	Loss 1.1002 (1.0297)	Accuracy 53.125 (60.511)
Epoch: [65][ 20/292]	Loss 0.9252 (0.9702)	Accuracy 65.625 (63.095)
Epoch: [65][ 30/292]	Loss 1.2880 (0.9478)	Accuracy 56.250 (65.121)
Epoch: [65][ 40/292]	Loss 1.0145 (0.9558)	Accuracy 65.625 (64.787)
Epoch: [65][ 50/292]	Loss 1.1598 (0.9360)	Accuracy 68.750 (65.135)
Epoch: [65][ 60/292]	Loss 1.0784 (0.9395)	Accuracy 59.375 (64.959)
Epoch: [65][ 70/292]	Loss 0.8186 (0.9296)	Accuracy 68.750 (65.317)
Epoch: [65][ 80/292]	Loss 0.7058 (0.9210)	Accuracy 78.125 (65.818)
Epoch: [65][ 90/292]	Loss 0.8733 (0.9188)	Accuracy 65.625 (65.797)
Epoch: [65][100/292]	Loss 1.2119 (0.9225)	Accuracy 53.125 (65.501)
Epoch: [65][110/292]	Loss 1.0655 (0.9170)	Accuracy 65.625 (65.709)
Epoch: [65][120/292]	Loss 0.8561 (0.9203)	Accuracy 71.875 (65.651)
Epoch: [65][130/292]	Loss 1.1049 (0.9197)	Accuracy 59.375 (65.577)
Epoch: [65][140/292]	Loss 0.7074 (0.9136)	Accuracy 75.000 (65.913)
Epoch: [65][150/292]	Loss 0.8463 (0.9132)	Accuracy 68.750 (65.894)
Epoch: [65][160/292]	Loss 0.9965 (0.9143)	Accuracy 62.500 (65.936)
Epoch: [65][170/292]	Loss 0.8636 (0.9092)	Accuracy 59.375 (66.100)
Epoch: [65][180/292]	Loss 0.6472 (0.9107)	Accuracy 78.125 (66.108)
Epoch: [65][190/292]	Loss 1.0107 (0.9045)	Accuracy 59.375 (66.378)
Epoch: [65][200/292]	Loss 0.6759 (0.9048)	Accuracy 71.875 (66.387)
Epoch: [65][210/292]	Loss 0.7993 (0.9014)	Accuracy 75.000 (66.499)
Epoch: [65][220/292]	Loss 1.0351 (0.9031)	Accuracy 68.750 (66.431)
Epoch: [65][230/292]	Loss 0.7321 (0.9024)	Accuracy 68.750 (66.450)
Epoch: [65][240/292]	Loss 1.2320 (0.9022)	Accuracy 53.125 (66.403)
Epoch: [65][250/292]	Loss 0.6867 (0.9058)	Accuracy 78.125 (66.272)
Epoch: [65][260/292]	Loss 0.8817 (0.9036)	Accuracy 65.625 (66.307)
Epoch: [65][270/292]	Loss 0.8195 (0.9046)	Accuracy 62.500 (66.282)
Epoch: [65][280/292]	Loss 0.8348 (0.9052)	Accuracy 65.625 (66.292)
Epoch: [65][290/292]	Loss 0.9007 (0.9094)	Accuracy 71.875 (66.183)
Test: [ 0/74]	Loss 1.1401 (1.1401)	Accuracy 68.750 (68.750)
Test: [10/74]	Loss 1.1823 (0.9387)	Accuracy 46.875 (65.625)
Test: [20/74]	Loss 1.0416 (1.0114)	Accuracy 59.375 (65.179)
Test: [30/74]	Loss 1.1115 (1.0328)	Accuracy 65.625 (64.113)
Test: [40/74]	Loss 0.9431 (1.0133)	Accuracy 78.125 (63.491)
Test: [50/74]	Loss 1.3389 (1.0424)	Accuracy 46.875 (62.377)
Test: [60/74]	Loss 0.5607 (1.0203)	Accuracy 81.250 (63.115)
Test: [70/74]	Loss 1.0376 (1.0170)	Accuracy 62.500 (63.336)
Current Accuracy: 63.392
The best accuracy: 64.03246307373047
An epoch time: {:.1f}s195.70349764823914
********************66********************
Current learning rate: 0.001
Epoch: [66][  0/292]	Loss 0.8021 (0.8021)	Accuracy 65.625 (65.625)
Epoch: [66][ 10/292]	Loss 0.7021 (0.8846)	Accuracy 75.000 (67.045)
Epoch: [66][ 20/292]	Loss 1.0390 (0.9302)	Accuracy 68.750 (64.732)
Epoch: [66][ 30/292]	Loss 0.8541 (0.9346)	Accuracy 68.750 (64.718)
Epoch: [66][ 40/292]	Loss 0.7768 (0.9127)	Accuracy 71.875 (65.168)
Epoch: [66][ 50/292]	Loss 0.9135 (0.9112)	Accuracy 71.875 (65.257)
Epoch: [66][ 60/292]	Loss 0.6139 (0.9050)	Accuracy 75.000 (65.113)
Epoch: [66][ 70/292]	Loss 0.9535 (0.9138)	Accuracy 62.500 (65.141)
Epoch: [66][ 80/292]	Loss 0.9457 (0.9033)	Accuracy 65.625 (65.856)
Epoch: [66][ 90/292]	Loss 1.2156 (0.9060)	Accuracy 59.375 (65.934)
Epoch: [66][100/292]	Loss 0.7464 (0.9083)	Accuracy 65.625 (65.811)
Epoch: [66][110/292]	Loss 0.8321 (0.9017)	Accuracy 68.750 (66.047)
Epoch: [66][120/292]	Loss 0.7657 (0.9034)	Accuracy 68.750 (66.038)
Epoch: [66][130/292]	Loss 0.9816 (0.9102)	Accuracy 62.500 (65.816)
Epoch: [66][140/292]	Loss 0.7532 (0.9061)	Accuracy 71.875 (65.913)
Epoch: [66][150/292]	Loss 0.5568 (0.9116)	Accuracy 78.125 (65.873)
Epoch: [66][160/292]	Loss 0.6604 (0.9068)	Accuracy 75.000 (66.052)
Epoch: [66][170/292]	Loss 1.1810 (0.9053)	Accuracy 46.875 (66.009)
Epoch: [66][180/292]	Loss 0.7818 (0.9046)	Accuracy 65.625 (66.143)
Epoch: [66][190/292]	Loss 0.9744 (0.8989)	Accuracy 71.875 (66.427)
Epoch: [66][200/292]	Loss 0.9584 (0.8949)	Accuracy 62.500 (66.527)
Epoch: [66][210/292]	Loss 0.6966 (0.8947)	Accuracy 78.125 (66.484)
Epoch: [66][220/292]	Loss 1.0042 (0.8969)	Accuracy 65.625 (66.403)
Epoch: [66][230/292]	Loss 0.8645 (0.8942)	Accuracy 68.750 (66.531)
Epoch: [66][240/292]	Loss 0.9174 (0.8925)	Accuracy 65.625 (66.675)
Epoch: [66][250/292]	Loss 0.5061 (0.8892)	Accuracy 90.625 (66.870)
Epoch: [66][260/292]	Loss 0.9589 (0.8888)	Accuracy 62.500 (66.858)
Epoch: [66][270/292]	Loss 0.9925 (0.8856)	Accuracy 71.875 (66.997)
Epoch: [66][280/292]	Loss 1.2068 (0.8864)	Accuracy 56.250 (66.982)
Epoch: [66][290/292]	Loss 0.9865 (0.8870)	Accuracy 62.500 (66.946)
Test: [ 0/74]	Loss 1.1534 (1.1534)	Accuracy 62.500 (62.500)
Test: [10/74]	Loss 1.1589 (0.9623)	Accuracy 50.000 (65.341)
Test: [20/74]	Loss 0.9413 (1.0232)	Accuracy 59.375 (64.583)
Test: [30/74]	Loss 1.1286 (1.0529)	Accuracy 65.625 (63.710)
Test: [40/74]	Loss 0.9803 (1.0424)	Accuracy 75.000 (63.186)
Test: [50/74]	Loss 1.2773 (1.0669)	Accuracy 53.125 (62.255)
Test: [60/74]	Loss 0.5993 (1.0351)	Accuracy 71.875 (63.473)
Test: [70/74]	Loss 0.9179 (1.0132)	Accuracy 65.625 (63.908)
Current Accuracy: 63.904
The best accuracy: 64.03246307373047
An epoch time: {:.1f}s195.36265802383423
********************67********************
Current learning rate: 0.001
Epoch: [67][  0/292]	Loss 0.6584 (0.6584)	Accuracy 78.125 (78.125)
Epoch: [67][ 10/292]	Loss 0.6421 (0.8847)	Accuracy 78.125 (69.034)
Epoch: [67][ 20/292]	Loss 0.9870 (0.8642)	Accuracy 62.500 (67.113)
Epoch: [67][ 30/292]	Loss 0.8075 (0.8600)	Accuracy 68.750 (66.431)
Epoch: [67][ 40/292]	Loss 0.9336 (0.8866)	Accuracy 59.375 (66.006)
Epoch: [67][ 50/292]	Loss 1.0240 (0.8861)	Accuracy 56.250 (66.115)
Epoch: [67][ 60/292]	Loss 0.7126 (0.8839)	Accuracy 71.875 (66.342)
Epoch: [67][ 70/292]	Loss 0.7515 (0.8737)	Accuracy 68.750 (66.461)
Epoch: [67][ 80/292]	Loss 1.2419 (0.8781)	Accuracy 53.125 (66.667)
Epoch: [67][ 90/292]	Loss 0.8358 (0.8753)	Accuracy 65.625 (66.793)
Epoch: [67][100/292]	Loss 0.9414 (0.8779)	Accuracy 62.500 (66.553)
Epoch: [67][110/292]	Loss 0.6905 (0.8727)	Accuracy 75.000 (67.005)
Epoch: [67][120/292]	Loss 0.8590 (0.8703)	Accuracy 65.625 (67.304)
Epoch: [67][130/292]	Loss 0.8211 (0.8748)	Accuracy 71.875 (67.128)
Epoch: [67][140/292]	Loss 1.2625 (0.8751)	Accuracy 56.250 (67.154)
Epoch: [67][150/292]	Loss 0.8074 (0.8695)	Accuracy 65.625 (67.384)
Epoch: [67][160/292]	Loss 0.9161 (0.8718)	Accuracy 62.500 (67.236)
Epoch: [67][170/292]	Loss 0.8813 (0.8701)	Accuracy 68.750 (67.233)
Epoch: [67][180/292]	Loss 0.7136 (0.8684)	Accuracy 78.125 (67.438)
Epoch: [67][190/292]	Loss 0.7576 (0.8735)	Accuracy 75.000 (67.277)
Epoch: [67][200/292]	Loss 0.8664 (0.8745)	Accuracy 71.875 (67.257)
Epoch: [67][210/292]	Loss 0.8259 (0.8713)	Accuracy 59.375 (67.358)
Epoch: [67][220/292]	Loss 0.7182 (0.8703)	Accuracy 78.125 (67.492)
Epoch: [67][230/292]	Loss 1.0160 (0.8712)	Accuracy 62.500 (67.560)
Epoch: [67][240/292]	Loss 0.9090 (0.8719)	Accuracy 59.375 (67.518)
Epoch: [67][250/292]	Loss 0.7942 (0.8736)	Accuracy 81.250 (67.430)
Epoch: [67][260/292]	Loss 0.7496 (0.8750)	Accuracy 75.000 (67.337)
Epoch: [67][270/292]	Loss 0.8353 (0.8751)	Accuracy 65.625 (67.216)
Epoch: [67][280/292]	Loss 1.0760 (0.8786)	Accuracy 46.875 (66.948)
Epoch: [67][290/292]	Loss 0.7913 (0.8804)	Accuracy 75.000 (66.892)
Test: [ 0/74]	Loss 1.0904 (1.0904)	Accuracy 65.625 (65.625)
Test: [10/74]	Loss 1.1222 (0.9462)	Accuracy 53.125 (66.477)
Test: [20/74]	Loss 0.9564 (1.0179)	Accuracy 59.375 (65.774)
Test: [30/74]	Loss 1.2282 (1.0506)	Accuracy 65.625 (64.617)
Test: [40/74]	Loss 0.9088 (1.0345)	Accuracy 78.125 (63.567)
Test: [50/74]	Loss 1.2345 (1.0570)	Accuracy 53.125 (62.500)
Test: [60/74]	Loss 0.5449 (1.0260)	Accuracy 68.750 (63.166)
Current Accuracy: 63.733
The best accuracy: 64.03246307373047
An epoch time: {:.1f}s195.66939687728882
********************68********************
Current learning rate: 0.001
Epoch: [68][  0/292]	Loss 1.0102 (1.0102)	Accuracy 65.625 (65.625)
Epoch: [68][ 10/292]	Loss 0.6202 (0.8474)	Accuracy 75.000 (70.170)
Epoch: [68][ 20/292]	Loss 1.0691 (0.8708)	Accuracy 56.250 (69.643)
Epoch: [68][ 30/292]	Loss 0.9801 (0.8770)	Accuracy 71.875 (69.052)
Epoch: [68][ 40/292]	Loss 0.6252 (0.8645)	Accuracy 78.125 (69.131)
Epoch: [68][ 50/292]	Loss 0.9125 (0.8536)	Accuracy 71.875 (69.424)
Epoch: [68][ 60/292]	Loss 0.9567 (0.8630)	Accuracy 62.500 (68.801)
Epoch: [68][ 70/292]	Loss 0.7253 (0.8513)	Accuracy 71.875 (69.014)
Epoch: [68][ 80/292]	Loss 0.8995 (0.8585)	Accuracy 65.625 (68.904)
Epoch: [68][ 90/292]	Loss 0.8626 (0.8609)	Accuracy 65.625 (68.681)
Epoch: [68][100/292]	Loss 0.7426 (0.8562)	Accuracy 62.500 (68.719)
Epoch: [68][110/292]	Loss 1.0362 (0.8697)	Accuracy 59.375 (68.131)
Epoch: [68][120/292]	Loss 0.6455 (0.8782)	Accuracy 78.125 (67.614)
Epoch: [68][130/292]	Loss 0.9298 (0.8841)	Accuracy 65.625 (67.390)
Epoch: [68][140/292]	Loss 0.8274 (0.8851)	Accuracy 78.125 (67.376)
Epoch: [68][150/292]	Loss 0.7698 (0.8858)	Accuracy 65.625 (67.094)
Epoch: [68][160/292]	Loss 0.9827 (0.8868)	Accuracy 68.750 (67.023)
Epoch: [68][170/292]	Loss 0.8120 (0.8860)	Accuracy 68.750 (67.069)
Epoch: [68][180/292]	Loss 0.8370 (0.8805)	Accuracy 65.625 (67.144)
Epoch: [68][190/292]	Loss 0.8720 (0.8767)	Accuracy 62.500 (67.179)
Epoch: [68][200/292]	Loss 1.2674 (0.8708)	Accuracy 46.875 (67.335)
Epoch: [68][210/292]	Loss 0.9480 (0.8727)	Accuracy 62.500 (67.180)
Epoch: [68][220/292]	Loss 0.8534 (0.8731)	Accuracy 65.625 (67.322)
Epoch: [68][230/292]	Loss 0.7859 (0.8714)	Accuracy 68.750 (67.316)
Epoch: [68][240/292]	Loss 0.9207 (0.8723)	Accuracy 65.625 (67.272)
Epoch: [68][250/292]	Loss 0.7677 (0.8739)	Accuracy 75.000 (67.144)
Epoch: [68][260/292]	Loss 0.9041 (0.8714)	Accuracy 62.500 (67.170)
Epoch: [68][270/292]	Loss 1.1693 (0.8708)	Accuracy 59.375 (67.228)
Epoch: [68][280/292]	Loss 1.4651 (0.8731)	Accuracy 43.750 (67.260)
Epoch: [68][290/292]	Loss 0.7015 (0.8738)	Accuracy 71.875 (67.279)
Test: [ 0/74]	Loss 1.0043 (1.0043)	Accuracy 71.875 (71.875)
Test: [10/74]	Loss 1.2445 (0.9461)	Accuracy 50.000 (67.614)
Test: [20/74]	Loss 1.0015 (1.0380)	Accuracy 53.125 (64.583)
Test: [30/74]	Loss 1.2056 (1.0611)	Accuracy 65.625 (63.407)
Test: [40/74]	Loss 0.9810 (1.0488)	Accuracy 75.000 (62.881)
Test: [50/74]	Loss 1.2246 (1.0678)	Accuracy 50.000 (61.826)
Test: [60/74]	Loss 0.5472 (1.0329)	Accuracy 75.000 (62.807)
Test: [70/74]	Loss 0.9867 (1.0157)	Accuracy 59.375 (63.248)
Current Accuracy: 63.007
The best accuracy: 64.03246307373047
An epoch time: {:.1f}s195.68824195861816
********************69********************
Current learning rate: 0.001
Epoch: [69][  0/292]	Loss 1.0749 (1.0749)	Accuracy 56.250 (56.250)
Epoch: [69][ 10/292]	Loss 1.0424 (0.8586)	Accuracy 62.500 (68.466)
Epoch: [69][ 20/292]	Loss 0.8195 (0.8401)	Accuracy 68.750 (67.857)
Epoch: [69][ 30/292]	Loss 0.7126 (0.8663)	Accuracy 81.250 (66.734)
Epoch: [69][ 40/292]	Loss 0.8760 (0.8722)	Accuracy 59.375 (66.006)
Epoch: [69][ 50/292]	Loss 0.6503 (0.8707)	Accuracy 75.000 (66.299)
Epoch: [69][ 60/292]	Loss 0.7100 (0.8639)	Accuracy 71.875 (66.855)
Epoch: [69][ 70/292]	Loss 0.9529 (0.8654)	Accuracy 62.500 (66.857)
Epoch: [69][ 80/292]	Loss 0.9126 (0.8707)	Accuracy 62.500 (66.898)
Epoch: [69][ 90/292]	Loss 0.8375 (0.8742)	Accuracy 71.875 (66.861)
Epoch: [69][100/292]	Loss 1.0316 (0.8654)	Accuracy 56.250 (67.296)
Epoch: [69][110/292]	Loss 0.7090 (0.8584)	Accuracy 68.750 (67.539)
Epoch: [69][120/292]	Loss 0.7782 (0.8620)	Accuracy 71.875 (67.459)
Epoch: [69][130/292]	Loss 1.0426 (0.8657)	Accuracy 53.125 (67.414)
Epoch: [69][140/292]	Loss 1.0395 (0.8667)	Accuracy 59.375 (67.287)
Epoch: [69][150/292]	Loss 0.9790 (0.8705)	Accuracy 62.500 (67.239)
Epoch: [69][160/292]	Loss 1.1147 (0.8634)	Accuracy 56.250 (67.585)
Epoch: [69][170/292]	Loss 1.0623 (0.8642)	Accuracy 59.375 (67.507)
Epoch: [69][180/292]	Loss 0.7413 (0.8618)	Accuracy 78.125 (67.680)
Epoch: [69][190/292]	Loss 1.0052 (0.8617)	Accuracy 65.625 (67.687)
Epoch: [69][200/292]	Loss 1.0214 (0.8617)	Accuracy 65.625 (67.646)
Epoch: [69][210/292]	Loss 0.8226 (0.8599)	Accuracy 56.250 (67.758)
Epoch: [69][220/292]	Loss 1.0634 (0.8598)	Accuracy 62.500 (67.760)
Epoch: [69][230/292]	Loss 1.1723 (0.8572)	Accuracy 59.375 (67.871)
Epoch: [69][240/292]	Loss 0.8799 (0.8595)	Accuracy 59.375 (67.765)
Epoch: [69][250/292]	Loss 0.7258 (0.8642)	Accuracy 65.625 (67.517)
Epoch: [69][260/292]	Loss 0.6998 (0.8671)	Accuracy 71.875 (67.445)
Epoch: [69][270/292]	Loss 0.9664 (0.8694)	Accuracy 65.625 (67.286)
Epoch: [69][280/292]	Loss 0.8045 (0.8690)	Accuracy 62.500 (67.260)
Epoch: [69][290/292]	Loss 0.8546 (0.8707)	Accuracy 59.375 (67.236)
